0.1 0.180555277818898 -0.0818408117647441 -0.103029375830116 0.122572629551475
0.2 0.326800547761276 -0.147481593166548 -0.185137234808455 0.219294628203625
0.3 0.443625605251272 -0.198677199229206 -0.248164185264241 0.291696727859835
0.4 0.535300808958392 -0.237035817087322 -0.293886579233004 0.341472732135914
0.5 0.605550612359968 -0.26402960725567 -0.324014296084133 0.370452858125723
0.6 0.657618782094286 -0.281004630204163 -0.34018878939502 0.380576732313334
0.7 0.694326096547627 -0.289190123712267 -0.343981453771624 0.373866224616125
0.8 0.718121447286692 -0.289707149277869 -0.33689225473818 0.352398476798245
0.9 0.731127050068712 -0.283576666267182 -0.320348647031294 0.318279435216594
1 0.735178402690406 -0.271727054008666 -0.295704760255536 0.273618098038253
1.1 0.731859617772765 -0.255001132201524 -0.264240856493255 0.220501810709136
1.2 0.722534621427382 -0.234162696017288 -0.227163045865795 0.160972813082821
1.3 0.70837468755592 -0.209902608958303 -0.185603247441437 0.0970062436093566
1.4 0.690382744568708 -0.182844470774479 -0.140619401449954 0.0304898501797606
1.5 0.669414784206181 -0.153549901122694 -0.0931959042597271 -0.0367944678470112
1.6 0.646198727268021 -0.122523449186481 -0.0442442811886031 -0.103187116021842
1.7 0.621351043315733 -0.0902171646562844 0.00539594239081909 -0.167165129091174
1.8 0.595391344268218 -0.0570348425085158 0.0549561543282633 -0.227354302339189
1.9 0.568755235408751 -0.0233359713132608 0.103737378270938 -0.282539031959357
2 0.541805584518884 0.0105606008187388 0.151108820097013 -0.331669837147034
2.1 0.514842405350664 0.0443732625082666 0.196506236072389 -0.373868563519983
2.2 0.488111538269337 0.07785448133553 0.239430148317834 -0.408431267613563
2.3 0.461812222626291 0.110787874654406 0.279443905250591 -0.434828835958916
2.4 0.436103740863272 0.142985495761893 0.316171610338516 -0.452705412021826
2.5 0.411111212719579 0.174285318008568 0.34929592741216 -0.461874708402136
2.6 0.386930642583847 0.204548906784648 0.378555774544387 -0.46231432077473
2.7 0.363633330378727 0.233659264626305 0.403743911269166 -0.454158194676931
2.8 0.341269693494226 0.261518838657549 0.424704443167906 -0.437687363098125
2.9 0.319872591337898 0.288047680665823 0.441330246925057 -0.413319161708669
3 0.299460213146115 0.313181747206063 0.453560333656333 -0.381595081623551
3.1 0.280038559595508 0.336871330594047 0.461377158394143 -0.343167439697994
