10 0.025 -0.499921161406574
10 0.05 -0.499687148171649
10 0.075 -0.499298063181181
10 0.1 -0.498755453842497
10 0.125 -0.49806121723666
10 0.15 -0.497217766305087
10 0.175 -0.496228557115805
10 0.2 -0.495096746302708
10 0.225 -0.493826151612838
10 0.25 -0.492421630227781
10 0.275 -0.490887196318386
10 0.3 -0.489228337557276
10 0.325 -0.487449777395834
10 0.35 -0.485557782312499
10 0.375 -0.483557240887139
10 0.4 -0.48145489301095
10 0.425 -0.47925468868181
10 0.45 -0.476964507798796
10 0.475 -0.474589182327233
10 0.5 -0.472134576662476
