0.015625 1.02684815356967 0.0158347511997631
0.03125 1.05369630713935 0.0320890047990523
0.046875 1.08054446070902 0.0487627607978676
0.0625 1.10739261427869 0.0658560191962091
0.078125 1.13424076784836 0.0833687799940767
0.09375 1.16108892141804 0.10130104319147
0.109375 1.18793707498771 0.11965280878839
0.125 1.21478522855738 0.138424076784836
0.140625 1.24163338212705 0.157614847180808
0.15625 1.26848153569673 0.177225119976307
0.171875 1.2953296892664 0.197254895171331
0.1875 1.32217784283607 0.217704172765882
0.203125 1.34902599640574 0.238572952759958
0.21875 1.37587414997542 0.259861235153561
0.234375 1.40272230354509 0.28156901994669
0.25 1.42957045711476 0.303696307139345
0.265625 1.45641861068443 0.326243096731526
0.28125 1.48326676425411 0.349209388723234
0.296875 1.51011491782378 0.372595183114467
0.3125 1.53696307139345 0.396400479905227
0.328125 1.56381122496312 0.420625279095513
0.34375 1.5906593785328 0.445269580685324
0.359375 1.61750753210247 0.470333384674662
0.375 1.64435568567214 0.495816691063527
0.390625 1.67120383924181 0.521719499851917
0.40625 1.69805199281149 0.548041811039833
0.421875 1.72490014638116 0.574783624627276
0.4375 1.75174829995083 0.601944940614245
0.453125 1.7785964535205 0.629525759000739
0.46875 1.80544460709018 0.65752607978676
0.484375 1.83229276065985 0.685945902972307
0.5 1.85914091422952 0.714785228557381
0.515625 1.8859890677992 0.74404405654198
0.53125 1.91283722136887 0.773722386926106
0.546875 1.93968537493854 0.803820219709757
0.5625 1.96653352850821 0.834337554892935
0.578125 1.99338168207789 0.865274392475639
0.59375 2.02022983564756 0.896630732457869
0.609375 2.04707798921723 0.928406574839625
0.625 2.0739261427869 0.960601919620907
0.640625 2.10077429635658 0.993216766801716
0.65625 2.12762244992625 1.02625111638205
0.671875 2.15447060349592 1.05970496836191
0.6875 2.18131875706559 1.0935783227413
0.703125 2.20816691063527 1.12787117952021
0.71875 2.23501506420494 1.16258353869865
0.734375 2.26186321777461 1.19771540027662
0.75 2.28871137134428 1.23326676425411
0.765625 2.31555952491396 1.26923763063112
0.78125 2.34240767848363 1.30562799940767
0.796875 2.3692558320533 1.34243787058374
0.8125 2.39610398562297 1.37966724415933
0.828125 2.42295213919265 1.41731612013446
0.84375 2.44980029276232 1.4553844985091
0.859375 2.47664844633199 1.49387237928328
0.875 2.50349659990166 1.53277976245698
0.890625 2.53034475347134 1.5721066480302
0.90625 2.55719290704101 1.61185303600296
0.921875 2.58404106061068 1.65201892637524
0.9375 2.61088921418035 1.69260431914704
0.953125 2.63773736775003 1.73360921431837
0.96875 2.6645855213197 1.77503361188923
0.984375 2.69143367488937 1.81687751185961
1 2.71828182845905 1.85914091422952
1.015625 2.79126267643516 1.90218423067401
1.03125 2.86424352441128 1.94636787286812
1.046875 2.9372243723874 1.99169184081186
1.0625 3.01020522036352 2.03815613450523
1.078125 3.08318606833964 2.08576075394822
1.09375 3.15616691631576 2.13450569914084
1.109375 3.22914776429188 2.18439097008309
1.125 3.302128612268 2.23541656677496
1.140625 3.37510946024411 2.28758248921646
1.15625 3.44809030822023 2.34088873740759
1.171875 3.52107115619635 2.39533531134835
1.1875 3.59405200417247 2.45092221103873
1.203125 3.66703285214859 2.50764943647874
1.21875 3.74001370012471 2.56551698766837
1.234375 3.81299454810083 2.62452486460763
1.25 3.88597539607695 2.68467306729652
1.265625 3.95895624405307 2.74596159573504
1.28125 4.03193709202918 2.80839044992318
1.296875 4.1049179400053 2.87195962986095
1.3125 4.17789878798142 2.93666913554835
1.328125 4.25087963595754 3.00251896698537
1.34375 4.32386048393366 3.06950912417202
1.359375 4.39684133190978 3.1376396071083
1.375 4.4698221798859 3.2069104157942
1.390625 4.54280302786202 3.27732155022973
1.40625 4.61578387583813 3.34887301041489
1.421875 4.68876472381425 3.42156479634967
1.4375 4.76174557179037 3.49539690803408
1.453125 4.83472641976649 3.57036934546812
1.46875 4.90770726774261 3.64648210865179
1.484375 4.98068811571873 3.72373519758508
1.5 5.05366896369485 3.802128612268
1.515625 5.12664981167097 3.88166235270054
1.53125 5.19963065964709 3.96233641888271
1.546875 5.2726115076232 4.04415081081451
1.5625 5.34559235559932 4.12710552849594
1.578125 5.41857320357544 4.21120057192699
1.59375 5.49155405155156 4.29643594110767
1.609375 5.56453489952768 4.38281163603798
1.625 5.6375157475038 4.47032765671791
1.640625 5.71049659547992 4.55898400314747
1.65625 5.78347744345604 4.64878067532666
1.671875 5.85645829143215 4.73971767325547
1.6875 5.92943913940827 4.83179499693391
1.703125 6.00241998738439 4.92501264636198
1.71875 6.07540083536051 5.01937062153968
1.734375 6.14838168333663 5.114868922467
1.75 6.22136253131275 5.21150754914395
1.765625 6.29434337928887 5.30928650157052
1.78125 6.36732422726499 5.40820577974672
1.796875 6.44030507524111 5.50826538367255
1.8125 6.51328592321723 5.60946531334801
1.828125 6.58626677119334 5.71180556877309
1.84375 6.65924761916946 5.8152861499478
1.859375 6.73222846714558 5.91990705687213
1.875 6.8052093151217 6.0256682895461
1.890625 6.87819016309782 6.13256984796969
1.90625 6.95117101107394 6.2406117321429
1.921875 7.02415185905006 6.34979394206575
1.9375 7.09713270702617 6.46011647773822
1.953125 7.17011355500229 6.57157933916032
1.96875 7.24309440297841 6.68418252633204
1.984375 7.31607525095453 6.79792603925339
2 7.38905609893065 6.91280987792437
2.015625 7.58743861180967 7.02981374285203
2.03125 7.78582112468868 7.14991733454342
2.046875 7.9842036375677 7.27312065299855
2.0625 8.18258615044671 7.39942369821741
2.078125 8.38096866332573 7.52882647020001
2.09375 8.57935117620475 7.66132896894634
