0.015625 0.015625 0.0001220703125 1
0.03125 0.03125 0.00048828125 1
0.046875 0.046875 0.0010986328125 1
0.0625 0.0625 0.001953125 1
0.078125 0.078125 0.0030517578125 1
0.09375 0.09375 0.00439453125 1
0.109375 0.109375 0.0059814453125 1
0.125 0.125 0.0078125 1
0.140625 0.140625 0.0098876953125 1
0.15625 0.15625 0.01220703125 1
0.171875 0.171875 0.0147705078125 1
0.1875 0.1875 0.017578125 1
0.203125 0.203125 0.0206298828125 1
0.21875 0.21875 0.02392578125 1
0.234375 0.234375 0.0274658203125 1
0.25 0.25 0.03125 1
0.265625 0.265625 0.0352783203125 1
0.28125 0.28125 0.03955078125 1
0.296875 0.296875 0.0440673828125 1
0.3125 0.3125 0.048828125 1
0.328125 0.328125 0.0538330078125 1
0.34375 0.34375 0.05908203125 1
0.359375 0.359375 0.0645751953125 1
0.375 0.375 0.0703125 1
0.390625 0.390625 0.0762939453125 1
0.40625 0.40625 0.08251953125 1
0.421875 0.421875 0.0889892578125 1
0.4375 0.4375 0.095703125 1
0.453125 0.453125 0.1026611328125 1
0.46875 0.46875 0.10986328125 1
0.484375 0.484375 0.1173095703125 1
0.5 0.5 0.125 1
0.515625 0.515625 0.1329345703125 1
0.53125 0.53125 0.14111328125 1
0.546875 0.546875 0.1495361328125 1
0.5625 0.5625 0.158203125 1
0.578125 0.578125 0.1671142578125 1
0.59375 0.59375 0.17626953125 1
0.609375 0.609375 0.1856689453125 1
0.625 0.625 0.1953125 1
0.640625 0.640625 0.2052001953125 1
0.65625 0.65625 0.21533203125 1
0.671875 0.671875 0.2257080078125 1
0.6875 0.6875 0.236328125 1
0.703125 0.703125 0.2471923828125 1
0.71875 0.71875 0.25830078125 1
0.734375 0.734375 0.2696533203125 1
0.75 0.75 0.28125 1
0.765625 0.765625 0.2930908203125 1
0.78125 0.78125 0.30517578125 1
0.796875 0.796875 0.3175048828125 1
0.8125 0.8125 0.330078125 1
0.828125 0.828125 0.3428955078125 1
0.84375 0.84375 0.35595703125 1
0.859375 0.859375 0.3692626953125 1
0.875 0.875 0.3828125 1
0.890625 0.890625 0.3966064453125 1
0.90625 0.90625 0.41064453125 1
0.921875 0.921875 0.4249267578125 1
0.9375 0.9375 0.439453125 1
0.953125 0.953125 0.4542236328125 1
0.96875 0.96875 0.46923828125 1
0.984375 0.984375 0.4844970703125 1
1 1 0.5 1
1.015625 1.01611328125 0.51574961344401 1.0625
1.03125 1.033203125 0.531758626302083 1.125
1.046875 1.05126953125 0.548042297363281 1.1875
1.0625 1.0703125 0.564615885416667 1.25
1.078125 1.09033203125 0.581494649251302 1.3125
1.09375 1.111328125 0.59869384765625 1.375
1.109375 1.13330078125 0.616228739420573 1.4375
1.125 1.15625 0.634114583333333 1.5
1.140625 1.18017578125 0.652366638183594 1.5625
1.15625 1.205078125 0.671000162760417 1.625
1.171875 1.23095703125 0.690030415852865 1.6875
1.1875 1.2578125 0.70947265625 1.75
