x    y0   y1
0 0.7 0.7
0.0520999435692538 0.735519919056506 0.66257999805955
0.102428177521908 0.767934889560313 0.624723444743912
0.151679813187141 0.797772142153905 0.586143692142068
0.200270296098299 0.825311363223809 0.546687605606995
0.248452068439356 0.850693767752404 0.506288078351473
0.296380139938757 0.873982114627961 0.464934469444619
0.344150323099436 0.895194909993715 0.422653695751918
0.391822086283199 0.914326348250649 0.379497915237818
0.439432436053345 0.931358104207771 0.335536405415714
0.487004438744628 0.946266366849884 0.290850159721257
0.534552486348752 0.959026056625602 0.245528261995904
0.582085564318723 0.969613362026927 0.199665429191317
0.629609284841381 0.978007268247585 0.153360322172839
0.677127154082666 0.984190479255987 0.10671436087474
0.724641362831067 0.988149973445825 0.0598308698228667
0.772153280109491 0.98987733666181 0.0128144394530606
0.8196637614719 0.989368958598822 -0.0342295719715507
0.867173341606517 0.986626143885774 -0.0811954449789676
0.914682354680802 0.981655168374651 -0.127977445972125
0.962191009544594 0.974467298725663 -0.174470135388365
1.00969943672725 0.965078785976379 -0.220568650125214
1.05720771780896 0.953510839394823 -0.266168968578409
1.10471590377713 0.939789584332057 -0.311168163487044
1.15222402649884 0.923946006279861 -0.355464645739581
1.19973210589097 0.906015882466677 -0.398958400977829
1.24724015440162 0.886039701828811 -0.441551219990954
1.29474817981084 0.86406257391837 -0.48314692335235
1.34225618698117 0.840134127162454 -0.523651580410895
1.38976417895171 0.814308396815353 -0.562973722534554
1.43727215762191 0.786643702915057 -0.601024550373144
1.48478012417894 0.757202518548674 -0.637718134828989
1.53228807936477 0.72605132873771 -0.672971611380365
1.57979602364315 0.693260480267369 -0.706705367380947
1.62730395730392 0.658904022800564 -0.738843221951176
1.67481188052824 0.623059541635282 -0.769312598079651
1.72231979342935 0.585807982482169 -0.798044686561082
1.76982769607802 0.547233468657062 -0.824974601410039
1.81733558851848 0.507423111100427 -0.850041526405422
1.8648434707784 0.466466811652005 -0.873188852438367
1.91235134287506 0.424457060024376 -0.894364305355668
1.95985920481927 0.38148872493351 -0.913520064011424
2.00736705661779 0.337658839857702 -0.930612868261165
2.05487489827487 0.293066383908491 -0.945604116655134
2.10238272979313 0.247812058308274 -0.958459953610421
2.14989055117426 0.201998058979282 -0.969151345865309
2.19739836241929 0.155727845757423 -0.977654148043303
2.24490616352888 0.109105908752109 -0.983949157178872
2.29241395450344 0.0622375323796696 -0.988022156081816
2.33992173534325 0.0152285576032 -0.989863945442381
2.38742950604847 -0.031814857084235 -0.989470364604633
2.43493726661921 -0.0787864753932922 -0.986842300961216
2.48244501705555 -0.12558022314756 -0.981985687948285
2.52995275735755 -0.172090427826512 -0.974911491645167
2.57746048752523 -0.21821205720126 -0.965635686009011
2.62496820755864 -0.2638409565242 -0.954179216800388
2.67247591745778 -0.308874083736938 -0.940567954281297
2.71998361722269 -0.353209742165311 -0.92483263479243
2.76749130685338 -0.396747810176048 -0.907008791341619
2.81499898634987 -0.439389967276436 -0.88713667336025
2.86250665571217 -0.481039916146408 -0.865261155808848
2.9100143149403 -0.521603600101661 -0.841431637837114
2.95752196403427 -0.560989415496705 -0.815701931227274
3.00502960299409 -0.599108418588215 -0.788130138872681
3.05253723181978 -0.635874526391517 -0.758778523566089
3.10004485051136 -0.671204711076648 -0.727713367393945
3.14755245906884 -0.705019187465 -0.6950048220542
3.19506005749223 -0.73724159320313 -0.660726750435692
3.24256764578154 -0.767799161206889 -0.624956559816858
3.2900752239368 -0.796622883986436 -0.587775027060445
3.33758279195801 -0.823647669481072 -0.549266116199012
3.38509034984519 -0.848812488051988 -0.509516788823136
3.43259789759835 -0.87206051030099 -0.468616807700541
3.48010543521751 -0.893339235403987 -0.42665853406962
3.52761296270268 -0.912600609669434 -0.383736719065124
3.57512048005388 -0.929801135054026 -0.33994828974703
3.62262798727111 -0.944901967390578 -0.29539213021579
3.6701354843544 -0.957869004106298 -0.250168858308268
3.71764297130375 -0.968672961233364 -0.204380598378633
3.76515044811919 -0.977289439537919 -0.158130750677332
3.81265791480071 -0.983698979618149 -0.11152375784894
3.86016537134835 -0.987887105847039 -0.0646648690761965
3.90767281776211 -0.98984435906059 -0.0176599024028388
3.95518025404201 -0.989566317917682 0.0293849942280235
4.00268768018806 -0.987053608883365 0.0763635826803714
4.05019509620027 -0.982311904813045 0.123169774535259
4.09770250207866 -0.975351912140773 0.169697870662546
4.14520989782325 -0.966189346700589 0.215842799913373
4.19271728343404 -0.954844898235516 0.26150035639436
4.24022465891106 -0.941344183674385 0.306567434787707
4.2877320242543 -0.925717689281998 0.350942263185799
4.3352393794638 -0.908000701813286 0.394524632914526
4.38274672453956 -0.888233228826939 0.437216124826321
4.4302540594816 -0.866459908338476 0.478920331551909
4.47776138428993 -0.842729908016783 0.519543075208878
4.52526869896456 -0.817096814151765 0.558992620075431
4.57277600350552 -0.789618510643869 0.597179879749083
4.6202832979128 -0.760357048288741 0.634018618322474
4.66779058218644 -0.729378504652228 0.66942564512203
4.71529785632643 -0.696752834852151 0.703321002569695
4.7628051203328 -0.662553713583839 0.735628146743532
4.81031237420556 -0.626858368746163 0.766274120229433
4.85781961794472 -0.589747407043794 0.795189716873635
4.9053268515503 -0.551304631959516 0.82230963806398
4.95283407502231 -0.511616854507665 0.847572640187035
5.00034128836077 -0.470773697196047 0.870921672928074
5.04784849156568 -0.428867391639053 0.892304008101634
5.09535568463707 -0.385992570279004 0.911671358721724
5.14286286757495 -0.342246052686054 0.928979988042813
5.19037004037933 -0.297726626919266 0.944190808325371
5.23787720305022 -0.252534826442562 0.957269469102937
5.28538435558764 -0.206772703099354 0.968186434751416
5.33289149799161 -0.160543596658499 0.976917051185426
5.38039863026213 -0.113951901452023 0.983441601531108
5.42790575239922 -0.0671028306315685 0.987745350649693
5.4754128644029 -0.020102178575946 0.989818578411282
5.52291996627318 0.0269439180136925 0.989656601643723
5.57042705801008 0.073929219791555 0.987259784707028
5.6179341396136 0.120747624676547 0.982633538669466
5.66544121108376 0.167293407451485 0.975788309087197
5.71294827242058 0.213461458511121 0.966739552415066
5.76045532362406 0.259147521219842 0.955507701101834
5.80796236469423 0.304248427343047 0.942118117448673
5.8554693956311 0.348662330020554 0.926601036335142
5.90297641643468 0.392288933755936 0.908991496941994
5.95048342710499 0.435029720902445 0.889329263624997
5.99799042764203 0.476788174134055 0.867658736118468
6.04549741804583 0.517469994399275 0.84402884927132
6.0930043983164 0.556983313865531 0.818492962542024
6.14051136845375 0.595238903373276 0.791108739502065
6.18801832845789 0.632150373931346 0.761938017619983
6.23552527832885 0.667634371798567 0.731046668620076
6.28303221806662 0.701610766711088 0.698504449731103
6.33053914767124 0.734002832830385 0.664384846160911
6.37804606714271 0.764737422003353 0.628764905152709
6.42555297648104 0.793745128943211 0.591725061997732
6.47305987568625 0.820960447958256 0.553348958397199
6.52056676475836 0.846321920874517 0.513723253583745
6.56807364369738 0.869772275818314 0.472937428628852
6.61558051250331 0.89125855654532 0.431083584378199
6.66308737117618 0.910732242024088 0.388256233471235
6.71059421971601 0.92814935600402 0.344552086914631
6.75810105812279 0.943470566320365 0.30006983569158
6.80560788639656 0.956661273711999 0.25490992790011
6.85311470453731 0.967691689951448 0.209174341923674
6.90062151254508 0.976536905110718 0.162966356146237
6.94812831041986 0.983176943811065 0.116390315731902
6.99563509816168 0.987596810329672 0.0695513969957037
7.04314187577054 0.989786522461414 0.0225553698976871
7.09064864324647 0.989741134059228 -0.0244916408034143
7.13815540058947 0.987460746202225 -0.0714833951975388
7.18566214779956 0.982950506966328 -0.118313778130532
7.23316888487676 0.976220599797953 -0.16487703882951
7.28067561182107 0.967286220517031 -0.21106802970523
7.32818232863252 0.956167543001274 -0.256782443792228
7.37568903531111 0.942889673629223 -0.30191705029053
7.42319573185687 0.927482594584946 -0.346369927677065
7.47070241826979 0.909981096152422 -0.39004069386037
7.51820909454991 0.890424698152536 -0.43283073285886
7.56571576069723 0.868857560700068 -0.474643417490807
7.61322241671176 0.845328384482252 -0.515384327573151
7.66072906259353 0.819890300784068 -0.554961463136421
7.70823569834253 0.792600751508639 -0.59328545217431
7.7557423239588 0.763521359463673 -0.630269752458763
7.80324893944234 0.732717789206865 -0.665830846964878
7.85075554479317 0.700259598764508 -0.699888432464299
7.89826214001129 0.666220082558164 -0.732365600861265
7.94576872509673 0.6306761058941 -0.763189012861815
7.9932753000495 0.593707931389241 -0.792289063584006
8.04078186486961 0.555399037725607 -0.819600039735163
8.08828841955708 0.515835931142525 -0.845060268001259
8.13579496411191 0.475107950092297 -0.868612254313326
8.18330149853414 0.433307063500449 -0.890202813676452
8.23080802282376 0.39052766308612 -0.909783190268179
8.27831453698079 0.346866350211579 -0.927309167535116
8.32582104100525 0.302421717742192 -0.942741168039182
8.37332753489715 0.257294127409429 -0.956044342827993
8.4208340186565 0.21158548317968 -0.967188650127629
8.46834049228333 0.165399001140624 -0.976148923180058
8.51584695577763 0.118838976424812 -0.982904927072069
8.56335340913943 0.0720105476967557 -0.987441404427386
8.61085985236875 0.025019459735366 -0.989748109858795
8.65836628546558 -0.0220281753521421 -0.98981983310251
8.70587270842996 -0.0690261177456702 -0.987656410782529
8.75337912126189 -0.115868239815892 -0.983262726778453
8.80088552396138 -0.162448765774413 -0.976648701195928
8.84839191652846 -0.208662510529272 -0.967829267964634
8.89589829896313 -0.254405117206421 -0.956824341114431
8.94340467126541 -0.299573292800822 -0.94365876980581
8.99091103343531 -0.344065041425048 -0.928362282216221
9.03841738547285 -0.387779894628667 -0.910969418408996
9.08592372737803 -0.430619138268342 -0.891519452336466
9.13343005915089 -0.472486035416327 -0.870056303153425
9.18093638079142 -0.513286044804035 -0.846628436041196
9.22844269229964 -0.552927034307379 -0.821288752766278
9.27594899367558 -0.591319488991849 -0.794094472220715
9.32345528491923 -0.628376713247508 -0.765107001213946
9.37096156603062 -0.664015026557494 -0.734391795807914
9.41846783700975 -0.69815395245795 -0.702018213508577
9.46597409785665 -0.7307164002627 -0.668059356647587
9.51348034857133 -0.761628839142326 -0.632591907307812
9.56098658915379 -0.790821464164564 -0.595695954165479
9.60849281960406 -0.818228353921078 -0.557454811639936
9.65599903992215 -0.843787619384698 -0.51795483175944
9.70350525010807 -0.867441543660982 -0.477285209167804
9.75101145016184 -0.889136712318548 -0.435537779712215
9.79851764008347 -0.908824134003872 -0.392806813067059
9.84602381987298 -0.926459351068214 -0.349188799862025
9.89352998953037 -0.942002539956867 -0.304782233795183
9.94103614905567 -0.955418601134057 -0.259687389223066
9.98854229844889 -0.966677238340431 -0.214006094729964
10 -0.969065804129711 -0.202916148191794
