-1 0.343153496453649
-0.9921875 0.348424531831851
-0.984375 0.352517611547194
-0.9765625 0.355445737870093
-0.96875 0.357222555591872
-0.9609375 0.357862347423915
-0.953125 0.357380030411245
-0.9453125 0.355791153392997
-0.9375 0.353111895534968
-0.9296875 0.349359065951661
-0.921875 0.344550104426975
-0.9140625 0.338703083233974
-0.90625 0.331836710044999
-0.8984375 0.323970331913836
-0.890625 0.315123940301673
-0.8828125 0.305318177108348
-0.875 0.294574341659742
-0.8671875 0.282914398591445
-0.859375 0.270360986557708
-0.8515625 0.256937427683636
-0.84375 0.242667737667264
-0.8359375 0.227576636427003
-0.828125 0.21168955917868
-0.8203125 0.195032667815422
-0.8125 0.177632862452715
-0.8046875 0.159517792990471
-0.796875 0.140715870533687
-0.7890625 0.121256278503562
-0.78125 0.101168983261728
-0.7734375 0.0804847440616214
-0.765625 0.0592351221331597
-0.7578125 0.0374524886998067
-0.75 0.0151700317208601
-0.7421875 -0.00757823885343356
-0.734375 -0.0307574875305385
-0.7265625 -0.0543320516477237
-0.71875 -0.0782654418891551
-0.7109375 -0.102520345170116
-0.703125 -0.12705863010972
-0.6953125 -0.151841355311353
-0.6875 -0.176828780666444
-0.6796875 -0.201980381891986
-0.671875 -0.227254868505632
-0.6640625 -0.252610205433799
-0.65625 -0.278003638438426
-0.6484375 -0.303391723536481
-0.640625 -0.328730360573184
-0.6328125 -0.353974831095176
-0.625 -0.37907984065352
-0.6171875 -0.403999565648492
-0.609375 -0.428687704808722
-0.6015625 -0.453097535376265
-0.59375 -0.477181974046979
-0.5859375 -0.500893642691842
-0.578125 -0.524184938860082
-0.5703125 -0.547008111038924
-0.5625 -0.569315338617802
-0.5546875 -0.591058816477008
-0.546875 -0.612190844092061
-0.5390625 -0.632663919015954
-0.53125 -0.652430834571673
-0.5234375 -0.671444781557519
-0.515625 -0.689659453737722
-0.5078125 -0.707029156860878
-0.5 -0.72350892091914
-0.4921875 -0.739054615331828
-0.484375 -0.753623066708704
-0.4765625 -0.767172178820444
-0.46875 -0.779661054377306
-0.4609375 -0.791050118191694
-0.453125 -0.801301241276482
-0.4453125 -0.810377865408806
-0.4375 -0.818245127668755
-0.4296875 -0.824869984444089
-0.421875 -0.830221334376116
-0.4140625 -0.834270139708158
-0.40625 -0.83698954548696
-0.3984375 -0.838354996058901
-0.390625 -0.838344348297303
-0.3828125 -0.836937980994353
-0.375 -0.834118899851536
-0.3671875 -0.829872837505842
-0.359375 -0.824188348035617
-0.3515625 -0.817056895399695
-0.34375 -0.808472935276445
-0.3359375 -0.798433989785638
-0.328125 -0.78694071459539
-0.3203125 -0.773996957939153
-0.3125 -0.75960981109331
-0.3046875 -0.743789649894697
-0.296875 -0.72655016690898
-0.2890625 -0.707908393895182
-0.28125 -0.687884714248681
-0.2734375 -0.666502865144467
-0.265625 -0.643789929144159
-0.2578125 -0.619776315074095
