0.015625 1
0.03125 1
0.046875 1
0.0625 1
0.078125 1
0.09375 1
0.109375 1
0.125 1
0.140625 1
0.15625 1
0.171875 1
0.1875 1
0.203125 1
0.21875 1
0.234375 1
0.25 1
0.265625 1
0.28125 1
0.296875 1
0.3125 1
0.328125 1
0.34375 1
0.359375 1
0.375 1
0.390625 1
0.40625 1
0.421875 1
0.4375 1
0.453125 1
0.46875 1
0.484375 1
0.5 1
0.515625 1
0.53125 1
0.546875 1
0.5625 1
0.578125 1
0.59375 1
0.609375 1
0.625 1
0.640625 1
0.65625 1
0.671875 1
0.6875 1
0.703125 1
0.71875 1
0.734375 1
0.75 1
0.765625 1
0.78125 1
0.796875 1
0.8125 1
0.828125 1
0.84375 1
0.859375 1
0.875 1
0.890625 1
0.90625 1
0.921875 1
0.9375 1
0.953125 1
0.96875 1
0.984375 1
1 1
1.015625 1
1.03125 1
1.046875 1
1.0625 1
1.078125 1
1.09375 1
1.109375 1
1.125 1
1.140625 1
1.15625 1
1.171875 1
1.1875 1
1.203125 1
1.21875 1
1.234375 1
1.25 1
1.265625 1
1.28125 1
1.296875 1
1.3125 1
1.328125 1
1.34375 1
1.359375 1
1.375 1
1.390625 1
1.40625 1
1.421875 1
1.4375 1
1.453125 1
1.46875 1
1.484375 1
1.5 1
1.515625 1
1.53125 1
1.546875 1
1.5625 1
1.578125 1
1.59375 1
1.609375 1
1.625 1
1.640625 1
1.65625 1
1.671875 1
1.6875 1
1.703125 1
1.71875 1
1.734375 1
1.75 1
1.765625 1
1.78125 1
1.796875 1
1.8125 1
1.828125 1
1.84375 1
1.859375 1
1.875 1
1.890625 1
1.90625 1
1.921875 1
1.9375 1
1.953125 1
1.96875 1
1.984375 1
2 1
2.015625 1
2.03125 1
2.046875 1
2.0625 1
2.078125 1
2.09375 1
2.109375 1
2.125 1
2.140625 1
2.15625 1
2.171875 1
2.1875 1
2.203125 1
2.21875 1
2.234375 1
2.25 1
2.265625 1
2.28125 1
2.296875 1
2.3125 1
2.328125 1
2.34375 1
2.359375 1
2.375 1
2.390625 1
2.40625 1
2.421875 1
2.4375 1
2.453125 1
2.46875 1
2.484375 1
2.5 1
2.515625 1
2.53125 1
2.546875 1
2.5625 1
2.578125 1
2.59375 1
2.609375 1
2.625 1
2.640625 1
2.65625 1
2.671875 1
2.6875 1
2.703125 1
2.71875 1
2.734375 1
2.75 1
2.765625 1
2.78125 1
2.796875 1
2.8125 1
2.828125 1
2.84375 1
2.859375 1
2.875 1
2.890625 1
2.90625 1
2.921875 1
2.9375 1
2.953125 1
2.96875 1
2.984375 1
3 1
3.015625 1
3.03125 1
3.046875 1
3.0625 1
3.078125 1
3.09375 1
3.109375 1
3.125 1
3.140625 1
3.15625 1
3.171875 1
3.1875 1
3.203125 1
3.21875 1
3.234375 1
3.25 1
3.265625 1
3.28125 1
3.296875 1
3.3125 1
3.328125 1
3.34375 1
3.359375 1
3.375 1
3.390625 1
3.40625 1
3.421875 1
3.4375 1
3.453125 1
3.46875 1
3.484375 1
3.5 1
3.515625 1
3.53125 1
3.546875 1
3.5625 1
3.578125 1
3.59375 1
3.609375 1
3.625 1
3.640625 1
3.65625 1
3.671875 1
3.6875 1
3.703125 1
3.71875 1
3.734375 1
3.75 1
3.765625 1
3.78125 1
3.796875 1
3.8125 1
3.828125 1
3.84375 1
3.859375 1
3.875 1
3.890625 1
3.90625 1
3.921875 1
3.9375 1
3.953125 1
3.96875 1
3.984375 1
4 1
4.015625 1.0625
4.03125 1.125
4.046875 1.1875
4.0625 1.25
4.078125 1.3125
4.09375 1.375
4.109375 1.4375
4.125 1.5
4.140625 1.5625
4.15625 1.625
4.171875 1.6875
4.1875 1.75
4.203125 1.8125
4.21875 1.875
4.234375 1.9375
4.25 2
4.265625 2.0625
4.28125 2.125
4.296875 2.1875
4.3125 2.25
4.328125 2.3125
4.34375 2.375
4.359375 2.4375
4.375 2.5
4.390625 2.5625
4.40625 2.625
4.421875 2.6875
4.4375 2.75
4.453125 2.8125
4.46875 2.875
4.484375 2.9375
4.5 3
4.515625 3.0625
4.53125 3.125
4.546875 3.1875
4.5625 3.25
4.578125 3.3125
4.59375 3.375
4.609375 3.4375
4.625 3.5
4.640625 3.5625
4.65625 3.625
4.671875 3.6875
4.6875 3.75
4.703125 3.8125
4.71875 3.875
4.734375 3.9375
4.75 4
4.765625 4.0625
4.78125 4.125
4.796875 4.1875
4.8125 4.25
4.828125 4.3125
4.84375 4.375
4.859375 4.4375
4.875 4.5
4.890625 4.5625
4.90625 4.625
4.921875 4.6875
4.9375 4.75
4.953125 4.8125
4.96875 4.875
4.984375 4.9375
5 5
5.015625 5.015625
5.03125 5.03125
5.046875 5.046875
5.0625 5.0625
5.078125 5.078125
5.09375 5.09375
5.109375 5.109375
5.125 5.125
5.140625 5.140625
5.15625 5.15625
5.171875 5.171875
5.1875 5.1875
5.203125 5.203125
5.21875 5.21875
5.234375 5.234375
5.25 5.25
5.265625 5.265625
5.28125 5.28125
5.296875 5.296875
5.3125 5.3125
5.328125 5.328125
5.34375 5.34375
5.359375 5.359375
5.375 5.375
5.390625 5.390625
5.40625 5.40625
5.421875 5.421875
5.4375 5.4375
5.453125 5.453125
5.46875 5.46875
5.484375 5.484375
5.5 5.5
5.515625 5.515625
5.53125 5.53125
5.546875 5.546875
5.5625 5.5625
5.578125 5.578125
5.59375 5.59375
5.609375 5.609375
5.625 5.625
5.640625 5.640625
5.65625 5.65625
5.671875 5.671875
5.6875 5.6875
5.703125 5.703125
5.71875 5.71875
5.734375 5.734375
5.75 5.75
5.765625 5.765625
5.78125 5.78125
5.796875 5.796875
5.8125 5.8125
5.828125 5.828125
5.84375 5.84375
5.859375 5.859375
5.875 5.875
5.890625 5.890625
5.90625 5.90625
5.921875 5.921875
5.9375 5.9375
5.953125 5.953125
5.96875 5.96875
5.984375 5.984375
6 6
6.015625 6.015625
6.03125 6.03125
6.046875 6.046875
6.0625 6.0625
6.078125 6.078125
6.09375 6.09375
6.109375 6.109375
6.125 6.125
6.140625 6.140625
6.15625 6.15625
6.171875 6.171875
6.1875 6.1875
6.203125 6.203125
6.21875 6.21875
6.234375 6.234375
6.25 6.25
6.265625 6.265625
6.28125 6.28125
6.296875 6.296875
6.3125 6.3125
6.328125 6.328125
6.34375 6.34375
6.359375 6.359375
6.375 6.375
6.390625 6.390625
6.40625 6.40625
6.421875 6.421875
6.4375 6.4375
6.453125 6.453125
6.46875 6.46875
6.484375 6.484375
6.5 6.5
6.515625 6.515625
6.53125 6.53125
6.546875 6.546875
6.5625 6.5625
6.578125 6.578125
6.59375 6.59375
6.609375 6.609375
6.625 6.625
6.640625 6.640625
6.65625 6.65625
6.671875 6.671875
6.6875 6.6875
6.703125 6.703125
6.71875 6.71875
6.734375 6.734375
6.75 6.75
6.765625 6.765625
6.78125 6.78125
6.796875 6.796875
6.8125 6.8125
6.828125 6.828125
6.84375 6.84375
6.859375 6.859375
6.875 6.875
6.890625 6.890625
6.90625 6.90625
6.921875 6.921875
6.9375 6.9375
6.953125 6.953125
6.96875 6.96875
6.984375 6.984375
7 7
7.015625 7.015625
7.03125 7.03125
7.046875 7.046875
7.0625 7.0625
7.078125 7.078125
7.09375 7.09375
7.109375 7.109375
7.125 7.125
7.140625 7.140625
7.15625 7.15625
7.171875 7.171875
7.1875 7.1875
7.203125 7.203125
7.21875 7.21875
7.234375 7.234375
7.25 7.25
7.265625 7.265625
7.28125 7.28125
7.296875 7.296875
7.3125 7.3125
7.328125 7.328125
7.34375 7.34375
7.359375 7.359375
7.375 7.375
7.390625 7.390625
7.40625 7.40625
7.421875 7.421875
7.4375 7.4375
7.453125 7.453125
7.46875 7.46875
7.484375 7.484375
7.5 7.5
7.515625 7.515625
7.53125 7.53125
7.546875 7.546875
7.5625 7.5625
7.578125 7.578125
7.59375 7.59375
7.609375 7.609375
7.625 7.625
7.640625 7.640625
7.65625 7.65625
7.671875 7.671875
7.6875 7.6875
7.703125 7.703125
7.71875 7.71875
7.734375 7.734375
7.75 7.75
7.765625 7.765625
7.78125 7.78125
7.796875 7.796875
7.8125 7.8125
7.828125 7.828125
7.84375 7.84375
7.859375 7.859375
7.875 7.875
7.890625 7.890625
7.90625 7.90625
7.921875 7.921875
7.9375 7.9375
7.953125 7.953125
7.96875 7.96875
7.984375 7.984375
8 8
8.015625 8.015625
8.03125 8.03125
8.046875 8.046875
8.0625 8.0625
8.078125 8.078125
8.09375 8.09375
8.109375 8.109375
8.125 8.125
8.140625 8.140625
8.15625 8.15625
8.171875 8.171875
8.1875 8.1875
8.203125 8.203125
8.21875 8.21875
8.234375 8.234375
8.25 8.25
8.265625 8.265625
8.28125 8.28125
8.296875 8.296875
8.3125 8.3125
8.328125 8.328125
8.34375 8.34375
8.359375 8.359375
8.375 8.375
8.390625 8.390625
8.40625 8.40625
8.421875 8.421875
8.4375 8.4375
8.453125 8.453125
8.46875 8.46875
8.484375 8.484375
8.5 8.5
8.515625 8.515625
