-3 -0.999977894851102
-2.96875 -0.99997310799212
-2.9375 -0.999967345565382
-2.90625 -0.999960422271747
-2.875 -0.999952120464865
-2.84375 -0.999942185072323
-2.8125 -0.999930317826141
-2.78125 -0.999916170727611
-2.75 -0.999899338666567
-2.71875 -0.99987935111042
-2.6875 -0.999855662773968
-2.65625 -0.999827643177119
-2.625 -0.999794564994445
-2.59375 -0.999755591098111
-2.5625 -0.999709760194397
-2.53125 -0.999655970953862
-2.5 -0.999592964536606
-2.46875 -0.999519305417082
-2.4375 -0.999433360417915
-2.40625 -0.999333275869388
-2.375 -0.999216952820867
-2.34375 -0.9990820202428
-2.3125 -0.998925806173226
-2.28125 -0.99874530678118
-2.25 -0.99853715334125
-2.21875 -0.998297577138918
-2.1875 -0.998022372355439
-2.15625 -0.997706857013839
-2.125 -0.99734583210427
-2.09375 -0.996933539047404
-2.0625 -0.996463615698547
-2.03125 -0.995929051142677
-2 -0.995322139581219
-1.96875 -0.994634433664726
-1.9375 -0.993856697681238
-1.90625 -0.992978861067285
-1.875 -0.99198997276661
-1.84375 -0.990878157019788
-1.8125 -0.989630571225125
-1.78125 -0.988233366566433
-1.75 -0.986671652155294
-1.71875 -0.984929463483104
-1.6875 -0.98298973602003
-1.65625 -0.98083428483285
-1.625 -0.978443791119842
-1.59375 -0.97579779657727
-1.5625 -0.972874706516915
-1.53125 -0.969651802646473
-1.5 -0.966105266402972
-1.46875 -0.962210213692685
-1.4375 -0.957940741838313
-1.40625 -0.953269989464677
-1.375 -0.948170209967293
-1.34375 -0.942612859103685
-1.3125 -0.936568697125191
-1.28125 -0.930007905727592
-1.25 -0.922900219942947
-1.21875 -0.91521507492348
-1.1875 -0.906921767382802
-1.15625 -0.897989631261869
-1.125 -0.888388226979099
-1.09375 -0.878087543408649
-1.0625 -0.867058211510683
-1.03125 -0.855271728315962
-1 -0.84270068974759
-0.96875 -0.829319030548979
-0.9375 -0.815102269382926
-0.90625 -0.800027756976023
-0.875 -0.784074925009414
-0.84375 -0.767225533305043
-0.8125 -0.749463912729804
-0.78125 -0.730777201141808
-0.75 -0.711155569636656
-0.71875 -0.690592436319856
-0.6875 -0.669084664836671
-0.65625 -0.646632744934609
-0.625 -0.623240952417462
-0.59375 -0.598917485973922
-0.5625 -0.57367457852806
-0.53125 -0.547528580962327
-0.5 -0.520500016304747
-0.46875 -0.492613602747862
-0.4375 -0.463898244174907
-0.40625 -0.434386987204493
-0.375 -0.40411694412452
-0.34375 -0.37312918146381
-0.3125 -0.341468574340735
-0.28125 -0.309183627125788
-0.25 -0.276326261353527
-0.21875 -0.242951572212135
-0.1875 -0.209117555319681
-0.15625 -0.174884805858601
-0.125 -0.140316192477912
-0.09375 -0.105476508680438
-0.0625 -0.0704321046845497
-0.03125 -0.0352505029818697
0 9.99999971718069E-10
0.03125 0.0352505029818697
0.0625 0.0704321046845497
0.09375 0.105476508680438
0.125 0.140316192477912
0.15625 0.174884805858601
0.1875 0.209117555319681
0.21875 0.242951572212135
0.25 0.276326261353527
0.28125 0.309183627125788
0.3125 0.341468574340735
0.34375 0.37312918146381
0.375 0.40411694412452
0.40625 0.434386987204493
0.4375 0.463898244174907
0.46875 0.492613602747862
0.5 0.520500016304747
0.53125 0.547528580962327
0.5625 0.57367457852806
0.59375 0.598917485973922
0.625 0.623240952417462
0.65625 0.646632744934609
0.6875 0.669084664836671
0.71875 0.690592436319856
0.75 0.711155569636656
0.78125 0.730777201141808
0.8125 0.749463912729804
0.84375 0.767225533305043
0.875 0.784074925009414
0.90625 0.800027756976023
0.9375 0.815102269382926
0.96875 0.829319030548979
1 0.84270068974759
1.03125 0.855271728315962
1.0625 0.867058211510683
1.09375 0.878087543408649
1.125 0.888388226979099
1.15625 0.897989631261869
1.1875 0.906921767382802
1.21875 0.91521507492348
1.25 0.922900219942947
1.28125 0.930007905727592
1.3125 0.936568697125191
1.34375 0.942612859103685
1.375 0.948170209967293
1.40625 0.953269989464677
1.4375 0.957940741838313
1.46875 0.962210213692685
1.5 0.966105266402972
1.53125 0.969651802646473
1.5625 0.972874706516915
1.59375 0.97579779657727
1.625 0.978443791119842
1.65625 0.98083428483285
1.6875 0.98298973602003
1.71875 0.984929463483104
1.75 0.986671652155294
1.78125 0.988233366566433
1.8125 0.989630571225125
1.84375 0.990878157019788
1.875 0.99198997276661
1.90625 0.992978861067285
1.9375 0.993856697681238
1.96875 0.994634433664726
2 0.995322139581219
2.03125 0.995929051142677
2.0625 0.996463615698547
2.09375 0.996933539047404
2.125 0.99734583210427
2.15625 0.997706857013839
2.1875 0.998022372355439
2.21875 0.998297577138918
2.25 0.99853715334125
2.28125 0.99874530678118
2.3125 0.998925806173226
2.34375 0.9990820202428
2.375 0.999216952820867
2.40625 0.999333275869388
2.4375 0.999433360417915
2.46875 0.999519305417082
2.5 0.999592964536606
2.53125 0.999655970953862
2.5625 0.999709760194397
2.59375 0.999755591098111
2.625 0.999794564994445
2.65625 0.999827643177119
2.6875 0.999855662773968
2.71875 0.99987935111042
2.75 0.999899338666567
2.78125 0.999916170727611
2.8125 0.999930317826141
2.84375 0.999942185072323
2.875 0.999952120464865
2.90625 0.999960422271747
2.9375 0.999967345565382
2.96875 0.99997310799212
